Geography Type,Geography Name,Year, Population , Households ,Persons Per Household (PPH)
County,Nobles,2009,"  20,402 ","  8,065 ",2.48
County,Norman,2009,"  6,628 ","  2,861 ",2.25
County,Olmsted,2009,"  143,378 ","  57,109 ",2.45
County,Otter Tail,2009,"  56,556 ","  24,010 ",2.30
County,Pennington,2009,"  13,738 ","  5,852 ",2.28
County,Pine,2009,"  28,308 ","  11,014 ",2.41
County,Pipestone,2009,"  9,339 ","  4,056 ",2.25
County,Polk,2009,"  30,817 ","  12,527 ",2.34
County,Pope,2009,"  10,922 ","  4,672 ",2.28
County,Ramsey,2009,"  517,748 ","  209,214 ",2.38
County,Red Lake,2009,"  4,157 ","  1,779 ",2.25
County,Redwood,2009,"  15,518 ","  6,521 ",2.31
County,Renville,2009,"  15,985 ","  6,760 ",2.31
County,Rice,2009,"  63,408 ","  21,993 ",2.54
County,Rock,2009,"  9,517 ","  3,945 ",2.36
County,Roseau,2009,"  15,921 ","  6,366 ",2.46
County,Scott,2009,"  130,953 ","  45,396 ",2.86
County,Sherburne,2009,"  88,122 ","  30,054 ",2.86
County,Sibley,2009,"  14,988 ","  5,947 ",2.47
County,St. Louis,2009,"  196,036 ","  84,657 ",2.20
County,Stearns,2009,"  148,671 ","  56,487 ",2.50
County,Steele,2009,"  36,792 ","  14,398 ",2.52
County,Stevens,2009,"  9,648 ","  3,877 ",2.26
County,Swift,2009,"  10,825 ","  4,289 ",2.27
County,Todd,2009,"  23,864 ","  9,784 ",2.41
County,Traverse,2009,"  3,581 ","  1,576 ",2.20
County,Wabasha,2009,"  21,900 ","  8,890 ",2.43
County,Wadena,2009,"  13,381 ","  5,624 ",2.30
County,Waseca,2009,"  18,989 ","  7,324 ",2.45
County,Washington,2009,"  236,917 ","  88,120 ",2.65
County,Watonwan,2009,"  11,040 ","  4,546 ",2.39
County,Wilkin,2009,"  6,419 ","  2,673 ",2.34
County,Winona,2009,"  49,980 ","  19,731 ",2.31
County,Wright,2009,"  120,684 ","  44,627 ",2.68
County,Yellow Medicine,2009,"  10,040 ","  4,286 ",2.27
State,Minnesota,2008,"  5,287,976 ","  2,095,574 ",2.46
EDR,01 (Northwest),2008,"  85,721 ","  35,486 ",2.34
EDR,02 (Headwaters),2008,"  80,015 ","  31,691 ",2.45
EDR,03 (Arrowhead),2008,"  320,067 ","  137,691 ",2.23
EDR,04 (West Central),2008,"  218,276 ","  89,785 ",2.34
EDR,05 (North Central),2008,"  160,821 ","  66,598 ",2.38
EDR,06E (Southwest Central),2008,"  118,427 ","  47,620 ",2.45
EDR,06W (Upper MN Valley),2008,"  46,883 ","  19,441 ",2.29
EDR,07E (East Central),2008,"  160,479 ","  60,726 ",2.57
EDR,07W (Central),2008,"  394,023 ","  144,543 ",2.65
EDR,08 (Southwest),2008,"  116,226 ","  48,077 ",2.34
EDR,09 (South Central),2008,"  227,855 ","  91,150 ",2.38
EDR,10 (Southeast),2008,"  488,933 ","  192,800 ",2.44
EDR,11 (7 County Twin Cities),2008,"  2,870,250 ","  1,129,966 ",2.49
County,Aitkin,2008,"  16,054 ","  7,235 ",2.19
County,Anoka,2008,"  332,751 ","  120,891 ",2.72
County,Becker,2008,"  32,302 ","  13,280 ",2.40
County,Beltrami,2008,"  43,861 ","  16,397 ",2.56
County,Benton,2008,"  39,805 ","  15,611 ",2.50
County,Big Stone,2008,"  5,466 ","  2,261 ",2.31
County,Blue Earth,2008,"  60,393 ","  23,974 ",2.35
County,Brown,2008,"  26,155 ","  10,898 ",2.31
County,Carlton,2008,"  34,128 ","  13,503 ",2.41
County,Carver,2008,"  89,615 ","  32,283 ",2.74
County,Cass,2008,"  28,654 ","  12,112 ",2.35
County,Chippewa,2008,"  12,512 ","  5,365 ",2.28
County,Chisago,2008,"  50,384 ","  18,057 ",2.71
County,Clay,2008,"  55,900 ","  21,599 ",2.40
County,Clearwater,2008,"  8,247 ","  3,412 ",2.37
County,Cook,2008,"  5,437 ","  2,578 ",2.09
County,Cottonwood,2008,"  11,222 ","  4,784 ",2.27
County,Crow Wing,2008,"  61,739 ","  26,053 ",2.33
County,Dakota,2008,"  398,487 ","  151,450 ",2.61
County,Dodge,2008,"  19,774 ","  7,415 ",2.64
County,Douglas,2008,"  36,151 ","  15,540 ",2.29
County,Faribault,2008,"  14,784 ","  6,344 ",2.26
County,Fillmore,2008,"  20,940 ","  8,518 ",2.40
County,Freeborn,2008,"  31,187 ","  13,393 ",2.29
County,Goodhue,2008,"  46,018 ","  18,419 ",2.44
County,Grant,2008,"  5,993 ","  2,521 ",2.31
County,Hennepin,2008,"  1,169,151 ","  485,377 ",2.35
County,Houston,2008,"  19,561 ","  7,918 ",2.43
County,Hubbard,2008,"  18,823 ","  7,980 ",2.34
County,Isanti,2008,"  39,059 ","  14,663 ",2.63
County,Itasca,2008,"  44,379 ","  19,039 ",2.30
County,Jackson,2008,"  10,842 ","  4,596 ",2.30
County,Kanabec,2008,"  16,311 ","  6,492 ",2.50
County,Kandiyohi,2008,"  41,689 ","  16,819 ",2.44
County,Kittson,2008,"  4,615 ","  1,989 ",2.26
County,Koochiching,2008,"  13,302 ","  5,975 ",2.19
County,Lac qui Parle,2008,"  7,321 ","  3,176 ",2.25
County,Lake,2008,"  10,970 ","  4,808 ",2.23
County,Lake of the Woods,2008,"  3,999 ","  1,888 ",2.09
County,Le Sueur,2008,"  28,022 ","  11,034 ",2.51
County,Lincoln,2008,"  5,882 ","  2,570 ",2.21
County,Lyon,2008,"  24,865 ","  9,943 ",2.37
County,Mahnomen,2008,"  5,085 ","  2,014 ",2.49
County,Marshall,2008,"  9,648 ","  4,135 ",2.31
County,Martin,2008,"  20,637 ","  9,042 ",2.24
County,McLeod,2008,"  37,289 ","  14,791 ",2.49
County,Meeker,2008,"  23,141 ","  9,193 ",2.47
County,Mille Lacs,2008,"  26,397 ","  10,500 ",2.46
County,Morrison,2008,"  32,831 ","  13,023 ",2.48
County,Mower,2008,"  38,080 ","  15,978 ",2.34
County,Murray,2008,"  8,526 ","  3,682 ",2.28
County,Nicollet,2008,"  32,024 ","  12,023 ",2.44
County,Nobles,2008,"  20,386 ","  7,988 ",2.50
County,Norman,2008,"  6,789 ","  2,891 ",2.28
County,Olmsted,2008,"  141,326 ","  56,383 ",2.45
County,Otter Tail,2008,"  56,875 ","  23,956 ",2.32
County,Pennington,2008,"  13,694 ","  5,805 ",2.29
County,Pine,2008,"  28,328 ","  11,014 ",2.42
County,Pipestone,2008,"  9,364 ","  4,053 ",2.26
County,Polk,2008,"  30,854 ","  12,529 ",2.34
County,Pope,2008,"  11,073 ","  4,703 ",2.29
County,Ramsey,2008,"  517,398 ","  208,611 ",2.39
County,Red Lake,2008,"  4,111 ","  1,761 ",2.25
County,Redwood,2008,"  15,680 ","  6,538 ",2.33
County,Renville,2008,"  16,308 ","  6,817 ",2.34
County,Rice,2008,"  62,898 ","  21,914 ",2.55
County,Rock,2008,"  9,459 ","  3,923 ",2.36
County,Roseau,2008,"  16,010 ","  6,376 ",2.47
County,Scott,2008,"  128,500 ","  44,645 ",2.85
County,Sherburne,2008,"  87,894 ","  29,837 ",2.86
County,Sibley,2008,"  15,098 ","  5,945 ",2.50
County,St. Louis,2008,"  195,797 ","  84,553 ",2.20
County,Stearns,2008,"  146,989 ","  55,217 ",2.53
County,Steele,2008,"  36,735 ","  14,374 ",2.51
County,Stevens,2008,"  9,693 ","  3,873 ",2.27
County,Swift,2008,"  11,312 ","  4,310 ",2.29
County,Todd,2008,"  24,065 ","  9,764 ",2.43
County,Traverse,2008,"  3,724 ","  1,617 ",2.23
County,Wabasha,2008,"  22,205 ","  8,947 ",2.45
County,Wadena,2008,"  13,532 ","  5,646 ",2.32
County,Waseca,2008,"  19,456 ","  7,302 ",2.46
County,Washington,2008,"  234,348 ","  86,709 ",2.66
County,Watonwan,2008,"  11,286 ","  4,588 ",2.42
County,Wilkin,2008,"  6,565 ","  2,696 ",2.37
County,Winona,2008,"  50,209 ","  19,541 ",2.34
County,Wright,2008,"  119,335 ","  43,878 ",2.70
County,Yellow Medicine,2008,"  10,272 ","  4,329 ",2.30
State,Minnesota,2007,"  5,263,493 ","  2,080,842 ",2.46
EDR,01 (Northwest),2007,"  86,311 ","  35,488 ",2.36
EDR,02 (Headwaters),2007,"  79,878 ","  31,430 ",2.47
EDR,03 (Arrowhead),2007,"  320,424 ","  137,093 ",2.25
EDR,04 (West Central),2007,"  219,262 ","  89,006 ",2.37
EDR,05 (North Central),2007,"  161,000 ","  65,811 ",2.41
EDR,06E (Southwest Central),2007,"  118,730 ","  47,622 ",2.45
EDR,06W (Upper MN Valley),2007,"  47,330 ","  19,455 ",2.31
EDR,07E (East Central),2007,"  160,098 ","  60,241 ",2.59
EDR,07W (Central),2007,"  388,273 ","  142,510 ",2.65
EDR,08 (Southwest),2007,"  117,205 ","  48,179 ",2.36
EDR,09 (South Central),2007,"  228,031 ","  90,804 ",2.39
EDR,10 (Southeast),2007,"  487,948 ","  191,668 ",2.45
EDR,11 (7 County Twin Cities),2007,"  2,849,003 ","  1,121,535 ",2.49
County,Aitkin,2007,"  16,067 ","  7,203 ",2.20
County,Anoka,2007,"  331,246 ","  119,973 ",2.73
County,Becker,2007,"  32,183 ","  13,107 ",2.42
County,Beltrami,2007,"  43,320 ","  16,193 ",2.56
County,Benton,2007,"  39,308 ","  15,489 ",2.49
County,Big Stone,2007,"  5,473 ","  2,259 ",2.32
County,Blue Earth,2007,"  59,723 ","  23,699 ",2.35
County,Brown,2007,"  26,344 ","  10,863 ",2.33
County,Carlton,2007,"  33,990 ","  13,435 ",2.42
County,Carver,2007,"  88,384 ","  31,729 ",2.75
County,Cass,2007,"  28,743 ","  11,990 ",2.37
County,Chippewa,2007,"  12,645 ","  5,383 ",2.30
County,Chisago,2007,"  50,433 ","  17,856 ",2.74
County,Clay,2007,"  55,441 ","  21,234 ",2.42
County,Clearwater,2007,"  8,314 ","  3,419 ",2.38
County,Cook,2007,"  5,356 ","  2,528 ",2.09
County,Cottonwood,2007,"  11,584 ","  4,869 ",2.31
County,Crow Wing,2007,"  61,390 ","  25,563 ",2.37
County,Dakota,2007,"  398,177 ","  150,295 ",2.63
County,Dodge,2007,"  19,787 ","  7,403 ",2.65
County,Douglas,2007,"  35,827 ","  15,274 ",2.30
County,Faribault,2007,"  15,128 ","  6,451 ",2.28
County,Fillmore,2007,"  21,086 ","  8,549 ",2.41
County,Freeborn,2007,"  31,492 ","  13,444 ",2.30
County,Goodhue,2007,"  46,092 ","  18,298 ",2.46
County,Grant,2007,"  6,020 ","  2,517 ",2.33
County,Hennepin,2007,"  1,157,283 ","  482,265 ",2.34
County,Houston,2007,"  19,779 ","  7,938 ",2.45
County,Hubbard,2007,"  18,891 ","  7,924 ",2.36
County,Isanti,2007,"  38,881 ","  14,416 ",2.67
County,Itasca,2007,"  44,278 ","  18,774 ",2.33
County,Jackson,2007,"  11,015 ","  4,627 ",2.32
County,Kanabec,2007,"  16,384 ","  6,491 ",2.51
County,Kandiyohi,2007,"  41,763 ","  16,826 ",2.44
County,Kittson,2007,"  4,678 ","  1,999 ",2.28
County,Koochiching,2007,"  13,506 ","  6,026 ",2.20
County,Lac qui Parle,2007,"  7,414 ","  3,186 ",2.27
County,Lake,2007,"  11,119 ","  4,816 ",2.24
County,Lake of the Woods,2007,"  4,279 ","  1,892 ",2.23
County,Le Sueur,2007,"  27,840 ","  10,991 ",2.51
County,Lincoln,2007,"  5,943 ","  2,581 ",2.23
County,Lyon,2007,"  24,940 ","  9,933 ",2.39
County,Mahnomen,2007,"  5,074 ","  2,002 ",2.50
County,Marshall,2007,"  9,781 ","  4,153 ",2.33
County,Martin,2007,"  20,731 ","  9,004 ",2.25
County,McLeod,2007,"  37,130 ","  14,784 ",2.48
County,Meeker,2007,"  23,371 ","  9,185 ",2.49
County,Mille Lacs,2007,"  26,171 ","  10,405 ",2.47
County,Morrison,2007,"  32,947 ","  12,912 ",2.51
County,Mower,2007,"  38,423 ","  16,014 ",2.35
County,Murray,2007,"  8,657 ","  3,711 ",2.30
County,Nicollet,2007,"  32,042 ","  11,948 ",2.45
County,Nobles,2007,"  20,399 ","  7,949 ",2.51
County,Norman,2007,"  6,822 ","  2,891 ",2.29
County,Olmsted,2007,"  139,418 ","  55,612 ",2.45
County,Otter Tail,2007,"  58,437 ","  23,953 ",2.39
County,Pennington,2007,"  13,708 ","  5,786 ",2.30
County,Pine,2007,"  28,229 ","  11,073 ",2.43
County,Pipestone,2007,"  9,342 ","  4,027 ",2.27
County,Polk,2007,"  31,023 ","  12,500 ",2.37
County,Pope,2007,"  11,110 ","  4,697 ",2.30
County,Ramsey,2007,"  517,074 ","  207,678 ",2.40
County,Red Lake,2007,"  4,122 ","  1,755 ",2.27
County,Redwood,2007,"  15,851 ","  6,564 ",2.34
County,Renville,2007,"  16,466 ","  6,827 ",2.36
County,Rice,2007,"  63,034 ","  21,831 ",2.57
County,Rock,2007,"  9,474 ","  3,918 ",2.36
County,Roseau,2007,"  16,177 ","  6,404 ",2.49
County,Scott,2007,"  123,735 ","  43,963 ",2.79
County,Sherburne,2007,"  86,308 ","  29,543 ",2.85
County,Sibley,2007,"  15,288 ","  5,973 ",2.51
County,St. Louis,2007,"  196,108 ","  84,311 ",2.21
County,Stearns,2007,"  145,877 ","  54,642 ",2.54
County,Steele,2007,"  36,485 ","  14,349 ",2.50
County,Stevens,2007,"  9,742 ","  3,873 ",2.29
County,Swift,2007,"  11,370 ","  4,304 ",2.31
County,Todd,2007,"  24,347 ","  9,728 ",2.47
County,Traverse,2007,"  3,793 ","  1,635 ",2.25
County,Wabasha,2007,"  22,398 ","  8,898 ",2.48
County,Wadena,2007,"  13,573 ","  5,618 ",2.34
County,Waseca,2007,"  19,517 ","  7,281 ",2.48
County,Washington,2007,"  233,104 ","  85,632 ",2.68
County,Watonwan,2007,"  11,418 ","  4,594 ",2.45
County,Wilkin,2007,"  6,709 ","  2,716 ",2.41
County,Winona,2007,"  49,954 ","  19,332 ",2.36
County,Wright,2007,"  116,780 ","  42,836 ",2.71
County,Yellow Medicine,2007,"  10,428 ","  4,323 ",2.33
State,Minnesota,2006,"  5,231,106 ","  2,061,551 ",2.47
EDR,01 (Northwest),2006,"  86,953 ","  35,482 ",2.38
EDR,02 (Headwaters),2006,"  79,900 ","  31,228 ",2.48
EDR,03 (Arrowhead),2006,"  321,177 ","  136,414 ",2.26
EDR,04 (West Central),2006,"  218,740 ","  88,163 ",2.39
EDR,05 (North Central),2006,"  161,068 ","  65,373 ",2.42
EDR,06E (Southwest Central),2006,"  118,762 ","  47,362 ",2.46
EDR,06W (Upper MN Valley),2006,"  47,765 ","  19,507 ",2.32
EDR,07E (East Central),2006,"  159,405 ","  59,662 ",2.61
EDR,07W (Central),2006,"  383,048 ","  139,969 ",2.66
EDR,08 (Southwest),2006,"  118,155 ","  48,160 ",2.38
EDR,09 (South Central),2006,"  227,798 ","  90,228 ",2.40
EDR,10 (Southeast),2006,"  486,556 ","  190,167 ",2.46
EDR,11 (7 County Twin Cities),2006,"  2,821,779 ","  1,109,836 ",2.49
County,Aitkin,2006,"  16,198 ","  7,215 ",2.21
County,Anoka,2006,"  328,614 ","  119,138 ",2.72
County,Becker,2006,"  32,256 ","  13,081 ",2.42
County,Beltrami,2006,"  43,094 ","  16,000 ",2.57
County,Benton,2006,"  38,774 ","  15,196 ",2.50
County,Big Stone,2006,"  5,504 ","  2,285 ",2.33
County,Blue Earth,2006,"  58,977 ","  23,308 ",2.36
County,Brown,2006,"  26,424 ","  10,828 ",2.34
County,Carlton,2006,"  34,220 ","  13,377 ",2.43
County,Carver,2006,"  86,236 ","  30,968 ",2.75
County,Cass,2006,"  28,949 ","  11,985 ",2.38
County,Chippewa,2006,"  12,776 ","  5,402 ",2.31
County,Chisago,2006,"  50,278 ","  17,748 ",2.74
County,Clay,2006,"  54,892 ","  20,820 ",2.43
County,Clearwater,2006,"  8,453 ","  3,441 ",2.40
County,Cook,2006,"  5,369 ","  2,515 ",2.11
County,Cottonwood,2006,"  11,750 ","  4,886 ",2.32
County,Crow Wing,2006,"  61,038 ","  25,271 ",2.37
County,Dakota,2006,"  391,613 ","  147,824 ",2.62
County,Dodge,2006,"  19,769 ","  7,353 ",2.66
County,Douglas,2006,"  35,477 ","  15,022 ",2.31
County,Faribault,2006,"  15,309 ","  6,493 ",2.29
County,Fillmore,2006,"  21,241 ","  8,556 ",2.42
County,Freeborn,2006,"  31,683 ","  13,444 ",2.31
County,Goodhue,2006,"  46,086 ","  18,203 ",2.46
County,Grant,2006,"  6,067 ","  2,513 ",2.34
County,Hennepin,2006,"  1,152,508 ","  479,483 ",2.34
County,Houston,2006,"  19,869 ","  7,925 ",2.46
County,Hubbard,2006,"  18,925 ","  7,882 ",2.37
County,Isanti,2006,"  38,436 ","  14,158 ",2.68
County,Itasca,2006,"  44,347 ","  18,620 ",2.34
County,Jackson,2006,"  11,132 ","  4,636 ",2.33
County,Kanabec,2006,"  16,279 ","  6,417 ",2.51
County,Kandiyohi,2006,"  41,689 ","  16,729 ",2.45
County,Kittson,2006,"  4,723 ","  2,006 ",2.29
County,Koochiching,2006,"  13,619 ","  6,004 ",2.22
County,Lac qui Parle,2006,"  7,499 ","  3,192 ",2.28
County,Lake,2006,"  11,100 ","  4,787 ",2.25
County,Lake of the Woods,2006,"  4,360 ","  1,908 ",2.25
County,Le Sueur,2006,"  27,896 ","  10,947 ",2.52
County,Lincoln,2006,"  6,022 ","  2,586 ",2.25
County,Lyon,2006,"  24,999 ","  9,895 ",2.40
County,Mahnomen,2006,"  5,068 ","  1,997 ",2.50
County,Marshall,2006,"  9,955 ","  4,170 ",2.36
County,Martin,2006,"  20,864 ","  9,007 ",2.26
County,McLeod,2006,"  37,042 ","  14,673 ",2.49
County,Meeker,2006,"  23,418 ","  9,130 ",2.50
County,Mille Lacs,2006,"  26,057 ","  10,308 ",2.48
County,Morrison,2006,"  32,997 ","  12,817 ",2.52
County,Mower,2006,"  38,853 ","  16,060 ",2.36
County,Murray,2006,"  8,777 ","  3,717 ",2.31
County,Nicollet,2006,"  31,934 ","  11,846 ",2.45
County,Nobles,2006,"  20,495 ","  7,945 ",2.52
County,Norman,2006,"  6,936 ","  2,901 ",2.31
County,Olmsted,2006,"  138,221 ","  54,850 ",2.46
County,Otter Tail,2006,"  58,552 ","  23,843 ",2.40
County,Pennington,2006,"  13,668 ","  5,741 ",2.30
County,Pine,2006,"  28,355 ","  11,031 ",2.45
County,Pipestone,2006,"  9,435 ","  4,030 ",2.28
County,Polk,2006,"  31,115 ","  12,484 ",2.38
County,Pope,2006,"  11,211 ","  4,696 ",2.32
County,Ramsey,2006,"  515,059 ","  206,149 ",2.40
County,Red Lake,2006,"  4,195 ","  1,759 ",2.29
County,Redwood,2006,"  16,005 ","  6,558 ",2.36
County,Renville,2006,"  16,613 ","  6,830 ",2.37
County,Rice,2006,"  62,323 ","  21,483 ",2.57
County,Rock,2006,"  9,540 ","  3,907 ",2.38
County,Roseau,2006,"  16,361 ","  6,421 ",2.51
County,Scott,2006,"  119,646 ","  42,512 ",2.78
County,Sherburne,2006,"  85,025 ","  29,004 ",2.86
County,Sibley,2006,"  15,309 ","  5,932 ",2.52
County,St. Louis,2006,"  196,324 ","  83,896 ",2.22
County,Stearns,2006,"  144,443 ","  53,846 ",2.55
County,Steele,2006,"  36,163 ","  14,163 ",2.51
County,Stevens,2006,"  9,736 ","  3,832 ",2.31
County,Swift,2006,"  11,481 ","  4,301 ",2.32
County,Todd,2006,"  24,469 ","  9,709 ",2.48
County,Traverse,2006,"  3,792 ","  1,635 ",2.25
County,Wabasha,2006,"  22,445 ","  8,860 ",2.49
County,Wadena,2006,"  13,615 ","  5,591 ",2.35
County,Waseca,2006,"  19,605 ","  7,278 ",2.49
County,Washington,2006,"  228,103 ","  83,762 ",2.67
County,Watonwan,2006,"  11,480 ","  4,589 ",2.46
County,Wilkin,2006,"  6,757 ","  2,721 ",2.42
County,Winona,2006,"  49,903 ","  19,270 ",2.36
County,Wright,2006,"  114,806 ","  41,923 ",2.71
County,Yellow Medicine,2006,"  10,505 ","  4,327 ",2.35
State,Minnesota,2005,"  5,205,091 ","  2,039,706 ",2.48
EDR,01 (Northwest),2005,"  87,232 ","  35,391 ",2.39
EDR,02 (Headwaters),2005,"  79,588 ","  30,918 ",2.49
EDR,03 (Arrowhead),2005,"  323,029 ","  135,722 ",2.29
EDR,04 (West Central),2005,"  217,399 ","  87,022 ",2.40
EDR,05 (North Central),2005,"  160,185 ","  64,588 ",2.44
EDR,06E (Southwest Central),2005,"  118,316 ","  46,835 ",2.48
EDR,06W (Upper MN Valley),2005,"  47,911 ","  19,510 ",2.33
EDR,07E (East Central),2005,"  157,380 ","  58,634 ",2.62
EDR,07W (Central),2005,"  374,298 ","  135,586 ",2.68
EDR,08 (Southwest),2005,"  118,574 ","  48,061 ",2.39
EDR,09 (South Central),2005,"  227,215 ","  89,475 ",2.42
EDR,10 (Southeast),2005,"  483,785 ","  188,093 ",2.47
EDR,11 (7 County Twin Cities),2005,"  2,810,179 ","  1,099,871 ",2.50
County,Aitkin,2005,"  16,216 ","  7,192 ",2.22
County,Anoka,2005,"  326,393 ","  117,409 ",2.74
County,Becker,2005,"  31,872 ","  12,871 ",2.44
County,Beltrami,2005,"  42,698 ","  15,742 ",2.58
County,Benton,2005,"  38,532 ","  15,009 ",2.51
County,Big Stone,2005,"  5,495 ","  2,277 ",2.33
County,Blue Earth,2005,"  58,494 ","  22,932 ",2.37
County,Brown,2005,"  26,555 ","  10,793 ",2.35
County,Carlton,2005,"  34,096 ","  13,208 ",2.44
County,Carver,2005,"  85,204 ","  30,475 ",2.76
County,Cass,2005,"  28,843 ","  11,868 ",2.40
County,Chippewa,2005,"  12,781 ","  5,379 ",2.32
County,Chisago,2005,"  49,417 ","  17,370 ",2.75
County,Clay,2005,"  53,946 ","  20,276 ",2.45
County,Clearwater,2005,"  8,477 ","  3,422 ",2.42
County,Cook,2005,"  5,368 ","  2,498 ",2.12
County,Cottonwood,2005,"  11,842 ","  4,903 ",2.33
County,Crow Wing,2005,"  60,194 ","  24,793 ",2.38
County,Dakota,2005,"  391,558 ","  146,605 ",2.65
County,Dodge,2005,"  19,596 ","  7,255 ",2.67
County,Douglas,2005,"  35,125 ","  14,766 ",2.33
County,Faribault,2005,"  15,486 ","  6,540 ",2.30
County,Fillmore,2005,"  21,347 ","  8,570 ",2.43
County,Freeborn,2005,"  31,904 ","  13,457 ",2.32
County,Goodhue,2005,"  46,000 ","  18,073 ",2.48
County,Grant,2005,"  6,098 ","  2,516 ",2.35
County,Hennepin,2005,"  1,150,912 ","  476,941 ",2.35
County,Houston,2005,"  19,942 ","  7,912 ",2.47
County,Hubbard,2005,"  18,873 ","  7,831 ",2.38
County,Isanti,2005,"  37,699 ","  13,861 ",2.68
County,Itasca,2005,"  44,285 ","  18,479 ",2.36
County,Jackson,2005,"  11,175 ","  4,626 ",2.35
County,Kanabec,2005,"  16,213 ","  6,349 ",2.53
County,Kandiyohi,2005,"  41,487 ","  16,452 ",2.46
County,Kittson,2005,"  4,785 ","  2,033 ",2.29
County,Koochiching,2005,"  13,773 ","  6,000 ",2.25
County,Lac qui Parle,2005,"  7,623 ","  3,227 ",2.30
County,Lake,2005,"  11,189 ","  4,800 ",2.27
County,Lake of the Woods,2005,"  4,427 ","  1,920 ",2.27
County,Le Sueur,2005,"  27,786 ","  10,832 ",2.53
County,Lincoln,2005,"  6,065 ","  2,585 ",2.26
County,Lyon,2005,"  24,948 ","  9,831 ",2.41
County,Mahnomen,2005,"  5,113 ","  2,003 ",2.51
County,Marshall,2005,"  9,942 ","  4,136 ",2.37
County,Martin,2005,"  20,982 ","  9,013 ",2.27
County,McLeod,2005,"  36,642 ","  14,443 ",2.50
County,Meeker,2005,"  23,416 ","  9,082 ",2.52
County,Mille Lacs,2005,"  25,598 ","  10,087 ",2.49
County,Morrison,2005,"  32,866 ","  12,649 ",2.54
County,Mower,2005,"  38,965 ","  16,048 ",2.37
County,Murray,2005,"  8,857 ","  3,721 ",2.33
County,Nicollet,2005,"  31,449 ","  11,621 ",2.47
County,Nobles,2005,"  20,553 ","  7,930 ",2.53
County,Norman,2005,"  7,059 ","  2,933 ",2.33
County,Olmsted,2005,"  136,526 ","  53,847 ",2.47
County,Otter Tail,2005,"  58,665 ","  23,765 ",2.41
County,Pennington,2005,"  13,624 ","  5,692 ",2.31
County,Pine,2005,"  28,453 ","  10,967 ",2.46
County,Pipestone,2005,"  9,497 ","  4,027 ",2.30
County,Polk,2005,"  31,021 ","  12,378 ",2.40
County,Pope,2005,"  11,249 ","  4,682 ",2.33
County,Ramsey,2005,"  515,258 ","  205,546 ",2.41
County,Red Lake,2005,"  4,317 ","  1,793 ",2.31
County,Redwood,2005,"  16,096 ","  6,555 ",2.37
County,Renville,2005,"  16,771 ","  6,858 ",2.39
County,Rice,2005,"  61,547 ","  21,069 ",2.59
County,Rock,2005,"  9,541 ","  3,883 ",2.39
County,Roseau,2005,"  16,484 ","  6,426 ",2.52
County,Scott,2005,"  115,997 ","  41,250 ",2.78
County,Sherburne,2005,"  82,246 ","  27,978 ",2.86
County,Sibley,2005,"  15,384 ","  5,927 ",2.54
County,St. Louis,2005,"  198,102 ","  83,545 ",2.25
County,Stearns,2005,"  142,684 ","  52,827 ",2.56
County,Steele,2005,"  35,662 ","  13,913 ",2.52
County,Stevens,2005,"  9,816 ","  3,791 ",2.33
County,Swift,2005,"  11,429 ","  4,293 ",2.33
County,Todd,2005,"  24,614 ","  9,706 ",2.50
County,Traverse,2005,"  3,817 ","  1,636 ",2.26
County,Wabasha,2005,"  22,366 ","  8,782 ",2.50
County,Wadena,2005,"  13,668 ","  5,572 ",2.37
County,Waseca,2005,"  19,551 ","  7,226 ",2.50
County,Washington,2005,"  224,857 ","  81,645 ",2.71
County,Watonwan,2005,"  11,528 ","  4,591 ",2.47
County,Wilkin,2005,"  6,811 ","  2,719 ",2.45
County,Winona,2005,"  49,930 ","  19,167 ",2.38
County,Wright,2005,"  110,836 ","  39,772 ",2.76
County,Yellow Medicine,2005,"  10,583 ","  4,334 ",2.36
State,Minnesota,2004,"  5,145,106 ","  2,007,587 ",2.49
EDR,01 (Northwest),2004,"  87,232 ","  35,141 ",2.41
EDR,02 (Headwaters),2004,"  79,073 ","  30,496 ",2.51
EDR,03 (Arrowhead),2004,"  322,714 ","  134,763 ",2.30
EDR,04 (West Central),2004,"  216,035 ","  85,934 ",2.42
EDR,05 (North Central),2004,"  158,927 ","  63,716 ",2.45
EDR,06E (Southwest Central),2004,"  117,701 ","  46,372 ",2.49
EDR,06W (Upper MN Valley),2004,"  48,306 ","  19,509 ",2.34
EDR,07E (East Central),2004,"  154,079 ","  57,120 ",2.63
EDR,07W (Central),2004,"  364,623 ","  131,262 ",2.69
EDR,08 (Southwest),2004,"  119,325 ","  48,162 ",2.40
EDR,09 (South Central),2004,"  226,659 ","  88,487 ",2.43
EDR,10 (Southeast),2004,"  479,402 ","  185,602 ",2.48
EDR,11 (7 County Twin Cities),2004,"  2,771,030 ","  1,081,023 ",2.51
County,Aitkin,2004,"  16,085 ","  7,098 ",2.23
County,Anoka,2004,"  316,830 ","  114,745 ",2.73
County,Becker,2004,"  31,813 ","  12,773 ",2.45
County,Beltrami,2004,"  42,271 ","  15,436 ",2.60
County,Benton,2004,"  38,018 ","  14,744 ",2.52
County,Big Stone,2004,"  5,603 ","  2,317 ",2.34
County,Blue Earth,2004,"  58,118 ","  22,445 ",2.40
County,Brown,2004,"  26,905 ","  10,761 ",2.36
County,Carlton,2004,"  33,748 ","  12,994 ",2.46
County,Carver,2004,"  81,618 ","  29,528 ",2.72
